,File_name,class,Age_Factor
2119,TESS Toronto emotional speech set data/YAF_happy/YAF_pearl_happy.wav,3,old
2120,TESS Toronto emotional speech set data/YAF_happy/YAF_peg_happy.wav,3,old
2121,TESS Toronto emotional speech set data/YAF_happy/YAF_perch_happy.wav,3,old
2122,TESS Toronto emotional speech set data/YAF_happy/YAF_phone_happy.wav,3,old
2123,TESS Toronto emotional speech set data/YAF_happy/YAF_pick_happy.wav,3,old
2124,TESS Toronto emotional speech set data/YAF_happy/YAF_pike_happy.wav,3,old
2125,TESS Toronto emotional speech set data/YAF_happy/YAF_pole_happy.wav,3,old
2126,TESS Toronto emotional speech set data/YAF_happy/YAF_pool_happy.wav,3,old
2127,TESS Toronto emotional speech set data/YAF_happy/YAF_puff_happy.wav,3,old
2128,TESS Toronto emotional speech set data/YAF_happy/YAF_rag_happy.wav,3,old
2129,TESS Toronto emotional speech set data/YAF_happy/YAF_raid_happy.wav,3,old
2130,TESS Toronto emotional speech set data/YAF_happy/YAF_rain_happy.wav,3,old
2131,TESS Toronto emotional speech set data/YAF_happy/YAF_raise_happy.wav,3,old
2132,TESS Toronto emotional speech set data/YAF_happy/YAF_rat_happy.wav,3,old
2133,TESS Toronto emotional speech set data/YAF_happy/YAF_reach_happy.wav,3,old
2134,TESS Toronto emotional speech set data/YAF_happy/YAF_read_happy.wav,3,old
2135,TESS Toronto emotional speech set data/YAF_happy/YAF_red_happy.wav,3,old
2136,TESS Toronto emotional speech set data/YAF_happy/YAF_ring_happy.wav,3,old
2137,TESS Toronto emotional speech set data/YAF_happy/YAF_ripe_happy.wav,3,old
2138,TESS Toronto emotional speech set data/YAF_happy/YAF_road_happy.wav,3,old
2139,TESS Toronto emotional speech set data/YAF_happy/YAF_room_happy.wav,3,old
2140,TESS Toronto emotional speech set data/YAF_happy/YAF_rose_happy.wav,3,old
2141,TESS Toronto emotional speech set data/YAF_happy/YAF_rot_happy.wav,3,old
2142,TESS Toronto emotional speech set data/YAF_happy/YAF_rough_happy.wav,3,old
2143,TESS Toronto emotional speech set data/YAF_happy/YAF_rush_happy.wav,3,old
2144,TESS Toronto emotional speech set data/YAF_happy/YAF_said_happy.wav,3,old
2145,TESS Toronto emotional speech set data/YAF_happy/YAF_sail_happy.wav,3,old
2146,TESS Toronto emotional speech set data/YAF_happy/YAF_search_happy.wav,3,old
2147,TESS Toronto emotional speech set data/YAF_happy/YAF_seize_happy.wav,3,old
2148,TESS Toronto emotional speech set data/YAF_happy/YAF_sell_happy.wav,3,old
2149,TESS Toronto emotional speech set data/YAF_happy/YAF_shack_happy.wav,3,old
2150,TESS Toronto emotional speech set data/YAF_happy/YAF_shall_happy.wav,3,old
2151,TESS Toronto emotional speech set data/YAF_happy/YAF_shawl_happy.wav,3,old
2152,TESS Toronto emotional speech set data/YAF_happy/YAF_sheep_happy.wav,3,old
2153,TESS Toronto emotional speech set data/YAF_happy/YAF_shirt_happy.wav,3,old
2154,TESS Toronto emotional speech set data/YAF_happy/YAF_should_happy.wav,3,old
2155,TESS Toronto emotional speech set data/YAF_happy/YAF_shout_happy.wav,3,old
2156,TESS Toronto emotional speech set data/YAF_happy/YAF_size_happy.wav,3,old
2157,TESS Toronto emotional speech set data/YAF_happy/YAF_soap_happy.wav,3,old
2158,TESS Toronto emotional speech set data/YAF_happy/YAF_soup_happy.wav,3,old
2159,TESS Toronto emotional speech set data/YAF_happy/YAF_sour_happy.wav,3,old
2160,TESS Toronto emotional speech set data/YAF_happy/YAF_south_happy.wav,3,old
2161,TESS Toronto emotional speech set data/YAF_happy/YAF_sub_happy.wav,3,old
2162,TESS Toronto emotional speech set data/YAF_happy/YAF_such_happy.wav,3,old
2163,TESS Toronto emotional speech set data/YAF_happy/YAF_sure_happy.wav,3,old
2164,TESS Toronto emotional speech set data/YAF_happy/YAF_take_happy.wav,3,old
2165,TESS Toronto emotional speech set data/YAF_happy/YAF_talk_happy.wav,3,old
2166,TESS Toronto emotional speech set data/YAF_happy/YAF_tape_happy.wav,3,old
2167,TESS Toronto emotional speech set data/YAF_happy/YAF_team_happy.wav,3,old
2168,TESS Toronto emotional speech set data/YAF_happy/YAF_tell_happy.wav,3,old
2169,TESS Toronto emotional speech set data/YAF_happy/YAF_thin_happy.wav,3,old
2170,TESS Toronto emotional speech set data/YAF_happy/YAF_third_happy.wav,3,old
2171,TESS Toronto emotional speech set data/YAF_happy/YAF_thought_happy.wav,3,old
2172,TESS Toronto emotional speech set data/YAF_happy/YAF_thumb_happy.wav,3,old
2173,TESS Toronto emotional speech set data/YAF_happy/YAF_time_happy.wav,3,old
2174,TESS Toronto emotional speech set data/YAF_happy/YAF_tip_happy.wav,3,old
2175,TESS Toronto emotional speech set data/YAF_happy/YAF_tire_happy.wav,3,old
2176,TESS Toronto emotional speech set data/YAF_happy/YAF_ton_happy.wav,3,old
2177,TESS Toronto emotional speech set data/YAF_happy/YAF_tool_happy.wav,3,old
2178,TESS Toronto emotional speech set data/YAF_happy/YAF_tough_happy.wav,3,old
2179,TESS Toronto emotional speech set data/YAF_happy/YAF_turn_happy.wav,3,old
2180,TESS Toronto emotional speech set data/YAF_happy/YAF_vine_happy.wav,3,old
2181,TESS Toronto emotional speech set data/YAF_happy/YAF_voice_happy.wav,3,old
2182,TESS Toronto emotional speech set data/YAF_happy/YAF_void_happy.wav,3,old
2183,TESS Toronto emotional speech set data/YAF_happy/YAF_vote_happy.wav,3,old
2184,TESS Toronto emotional speech set data/YAF_happy/YAF_wag_happy.wav,3,old
2185,TESS Toronto emotional speech set data/YAF_happy/YAF_walk_happy.wav,3,old
2186,TESS Toronto emotional speech set data/YAF_happy/YAF_wash_happy.wav,3,old
2187,TESS Toronto emotional speech set data/YAF_happy/YAF_week_happy.wav,3,old
2188,TESS Toronto emotional speech set data/YAF_happy/YAF_wheat_happy.wav,3,old
2189,TESS Toronto emotional speech set data/YAF_happy/YAF_when_happy.wav,3,old
2190,TESS Toronto emotional speech set data/YAF_happy/YAF_which_happy.wav,3,old
2191,TESS Toronto emotional speech set data/YAF_happy/YAF_whip_happy.wav,3,old
2192,TESS Toronto emotional speech set data/YAF_happy/YAF_white_happy.wav,3,old
2193,TESS Toronto emotional speech set data/YAF_happy/YAF_wife_happy.wav,3,old
2194,TESS Toronto emotional speech set data/YAF_happy/YAF_wire_happy.wav,3,old
2195,TESS Toronto emotional speech set data/YAF_happy/YAF_witch_happy.wav,3,old
2196,TESS Toronto emotional speech set data/YAF_happy/YAF_yearn_happy.wav,3,old
2197,TESS Toronto emotional speech set data/YAF_happy/YAF_yes_happy.wav,3,old
2198,TESS Toronto emotional speech set data/YAF_happy/YAF_young_happy.wav,3,old
2199,TESS Toronto emotional speech set data/YAF_happy/YAF_youth_happy.wav,3,old
2200,TESS Toronto emotional speech set data/YAF_neutral/YAF_back_neutral.wav,4,old
2201,TESS Toronto emotional speech set data/YAF_neutral/YAF_bar_neutral.wav,4,old
2202,TESS Toronto emotional speech set data/YAF_neutral/YAF_base_neutral.wav,4,old
2203,TESS Toronto emotional speech set data/YAF_neutral/YAF_bath_neutral.wav,4,old
2204,TESS Toronto emotional speech set data/YAF_neutral/YAF_bean_neutral.wav,4,old
2205,TESS Toronto emotional speech set data/YAF_neutral/YAF_beg_neutral.wav,4,old
2206,TESS Toronto emotional speech set data/YAF_neutral/YAF_bite_neutral.wav,4,old
2207,TESS Toronto emotional speech set data/YAF_neutral/YAF_boat_neutral.wav,4,old
2208,TESS Toronto emotional speech set data/YAF_neutral/YAF_bone_neutral.wav,4,old
2209,TESS Toronto emotional speech set data/YAF_neutral/YAF_book_neutral.wav,4,old
2210,TESS Toronto emotional speech set data/YAF_neutral/YAF_bought_neutral.wav,4,old
2211,TESS Toronto emotional speech set data/YAF_neutral/YAF_burn_neutral.wav,4,old
2212,TESS Toronto emotional speech set data/YAF_neutral/YAF_cab_neutral.wav,4,old
2213,TESS Toronto emotional speech set data/YAF_neutral/YAF_calm_neutral.wav,4,old
2214,TESS Toronto emotional speech set data/YAF_neutral/YAF_came_neutral.wav,4,old
2215,TESS Toronto emotional speech set data/YAF_neutral/YAF_cause_neutral.wav,4,old
2216,TESS Toronto emotional speech set data/YAF_neutral/YAF_chain_neutral.wav,4,old
2217,TESS Toronto emotional speech set data/YAF_neutral/YAF_chair_neutral.wav,4,old
2218,TESS Toronto emotional speech set data/YAF_neutral/YAF_chalk_neutral.wav,4,old
2219,TESS Toronto emotional speech set data/YAF_neutral/YAF_chat_neutral.wav,4,old
2220,TESS Toronto emotional speech set data/YAF_neutral/YAF_check_neutral.wav,4,old
2221,TESS Toronto emotional speech set data/YAF_neutral/YAF_cheek_neutral.wav,4,old
2222,TESS Toronto emotional speech set data/YAF_neutral/YAF_chief_neutral.wav,4,old
2223,TESS Toronto emotional speech set data/YAF_neutral/YAF_choice_neutral.wav,4,old
2224,TESS Toronto emotional speech set data/YAF_neutral/YAF_cool_neutral.wav,4,old
2225,TESS Toronto emotional speech set data/YAF_neutral/YAF_dab_neutral.wav,4,old
2226,TESS Toronto emotional speech set data/YAF_neutral/YAF_date_neutral.wav,4,old
2227,TESS Toronto emotional speech set data/YAF_neutral/YAF_dead_neutral.wav,4,old
2228,TESS Toronto emotional speech set data/YAF_neutral/YAF_death_neutral.wav,4,old
2229,TESS Toronto emotional speech set data/YAF_neutral/YAF_deep_neutral.wav,4,old
2230,TESS Toronto emotional speech set data/YAF_neutral/YAF_dime_neutral.wav,4,old
2231,TESS Toronto emotional speech set data/YAF_neutral/YAF_dip_neutral.wav,4,old
2232,TESS Toronto emotional speech set data/YAF_neutral/YAF_ditch_neutral.wav,4,old
2233,TESS Toronto emotional speech set data/YAF_neutral/YAF_dodge_neutral.wav,4,old
2234,TESS Toronto emotional speech set data/YAF_neutral/YAF_dog_neutral.wav,4,old
2235,TESS Toronto emotional speech set data/YAF_neutral/YAF_doll_neutral.wav,4,old
2236,TESS Toronto emotional speech set data/YAF_neutral/YAF_door_neutral.wav,4,old
2237,TESS Toronto emotional speech set data/YAF_neutral/YAF_fail_neutral.wav,4,old
2238,TESS Toronto emotional speech set data/YAF_neutral/YAF_fall_neutral.wav,4,old
2239,TESS Toronto emotional speech set data/YAF_neutral/YAF_far_neutral.wav,4,old
2240,TESS Toronto emotional speech set data/YAF_neutral/YAF_fat_neutral.wav,4,old
2241,TESS Toronto emotional speech set data/YAF_neutral/YAF_fit_neutral.wav,4,old
2242,TESS Toronto emotional speech set data/YAF_neutral/YAF_five_neutral.wav,4,old
2243,TESS Toronto emotional speech set data/YAF_neutral/YAF_food_neutral.wav,4,old
2244,TESS Toronto emotional speech set data/YAF_neutral/YAF_gap_neutral.wav,4,old
2245,TESS Toronto emotional speech set data/YAF_neutral/YAF_gas_neutral.wav,4,old
2246,TESS Toronto emotional speech set data/YAF_neutral/YAF_gaze_neutral.wav,4,old
2247,TESS Toronto emotional speech set data/YAF_neutral/YAF_germ_neutral.wav,4,old
2248,TESS Toronto emotional speech set data/YAF_neutral/YAF_get_neutral.wav,4,old
2249,TESS Toronto emotional speech set data/YAF_neutral/YAF_gin_neutral.wav,4,old
2250,TESS Toronto emotional speech set data/YAF_neutral/YAF_goal_neutral.wav,4,old
2251,TESS Toronto emotional speech set data/YAF_neutral/YAF_good_neutral.wav,4,old
2252,TESS Toronto emotional speech set data/YAF_neutral/YAF_goose_neutral.wav,4,old
2253,TESS Toronto emotional speech set data/YAF_neutral/YAF_gun_neutral.wav,4,old
2254,TESS Toronto emotional speech set data/YAF_neutral/YAF_half_neutral.wav,4,old
2255,TESS Toronto emotional speech set data/YAF_neutral/YAF_hall_neutral.wav,4,old
2256,TESS Toronto emotional speech set data/YAF_neutral/YAF_hash_neutral.wav,4,old
2257,TESS Toronto emotional speech set data/YAF_neutral/YAF_hate_neutral.wav,4,old
2258,TESS Toronto emotional speech set data/YAF_neutral/YAF_have_neutral.wav,4,old
2259,TESS Toronto emotional speech set data/YAF_neutral/YAF_haze_neutral.wav,4,old
2260,TESS Toronto emotional speech set data/YAF_neutral/YAF_hire_neutral.wav,4,old
2261,TESS Toronto emotional speech set data/YAF_neutral/YAF_hit_neutral.wav,4,old
2262,TESS Toronto emotional speech set data/YAF_neutral/YAF_hole_neutral.wav,4,old
2263,TESS Toronto emotional speech set data/YAF_neutral/YAF_home_neutral.wav,4,old
2264,TESS Toronto emotional speech set data/YAF_neutral/YAF_hurl_neutral.wav,4,old
2265,TESS Toronto emotional speech set data/YAF_neutral/YAF_hush_neutral.wav,4,old
2266,TESS Toronto emotional speech set data/YAF_neutral/YAF_jail_neutral.wav,4,old
2267,TESS Toronto emotional speech set data/YAF_neutral/YAF_jar_neutral.wav,4,old
2268,TESS Toronto emotional speech set data/YAF_neutral/YAF_join_neutral.wav,4,old
2269,TESS Toronto emotional speech set data/YAF_neutral/YAF_judge_neutral.wav,4,old
2270,TESS Toronto emotional speech set data/YAF_neutral/YAF_jug_neutral.wav,4,old
2271,TESS Toronto emotional speech set data/YAF_neutral/YAF_juice_neutral.wav,4,old
2272,TESS Toronto emotional speech set data/YAF_neutral/YAF_keen_neutral.wav,4,old
2273,TESS Toronto emotional speech set data/YAF_neutral/YAF_keep_neutral.wav,4,old
2274,TESS Toronto emotional speech set data/YAF_neutral/YAF_keg_neutral.wav,4,old
2275,TESS Toronto emotional speech set data/YAF_neutral/YAF_kick_neutral.wav,4,old
2276,TESS Toronto emotional speech set data/YAF_neutral/YAF_kill_neutral.wav,4,old
2277,TESS Toronto emotional speech set data/YAF_neutral/YAF_king_neutral.wav,4,old
2278,TESS Toronto emotional speech set data/YAF_neutral/YAF_kite_neutral.wav,4,old
2279,TESS Toronto emotional speech set data/YAF_neutral/YAF_knock_neutral.wav,4,old
2280,TESS Toronto emotional speech set data/YAF_neutral/YAF_late_neutral.wav,4,old
2281,TESS Toronto emotional speech set data/YAF_neutral/YAF_laud_neutral.wav,4,old
2282,TESS Toronto emotional speech set data/YAF_neutral/YAF_lean_neutral.wav,4,old
2283,TESS Toronto emotional speech set data/YAF_neutral/YAF_learn_neutral.wav,4,old
2284,TESS Toronto emotional speech set data/YAF_neutral/YAF_lease_neutral.wav,4,old
2285,TESS Toronto emotional speech set data/YAF_neutral/YAF_lid_neutral.wav,4,old
2286,TESS Toronto emotional speech set data/YAF_neutral/YAF_life_neutral.wav,4,old
2287,TESS Toronto emotional speech set data/YAF_neutral/YAF_limb_neutral.wav,4,old
2288,TESS Toronto emotional speech set data/YAF_neutral/YAF_live_neutral.wav,4,old
2289,TESS Toronto emotional speech set data/YAF_neutral/YAF_loaf_neutral.wav,4,old
2290,TESS Toronto emotional speech set data/YAF_neutral/YAF_long_neutral.wav,4,old
2291,TESS Toronto emotional speech set data/YAF_neutral/YAF_lore_neutral.wav,4,old
2292,TESS Toronto emotional speech set data/YAF_neutral/YAF_lose_neutral.wav,4,old
2293,TESS Toronto emotional speech set data/YAF_neutral/YAF_lot_neutral.wav,4,old
2294,TESS Toronto emotional speech set data/YAF_neutral/YAF_love_neutral.wav,4,old
2295,TESS Toronto emotional speech set data/YAF_neutral/YAF_luck_neutral.wav,4,old
2296,TESS Toronto emotional speech set data/YAF_neutral/YAF_make_neutral.wav,4,old
2297,TESS Toronto emotional speech set data/YAF_neutral/YAF_match_neutral.wav,4,old
2298,TESS Toronto emotional speech set data/YAF_neutral/YAF_merge_neutral.wav,4,old
2299,TESS Toronto emotional speech set data/YAF_neutral/YAF_mess_neutral.wav,4,old
2300,TESS Toronto emotional speech set data/YAF_neutral/YAF_met_neutral.wav,4,old
2301,TESS Toronto emotional speech set data/YAF_neutral/YAF_mill_neutral.wav,4,old
2302,TESS Toronto emotional speech set data/YAF_neutral/YAF_mob_neutral.wav,4,old
2303,TESS Toronto emotional speech set data/YAF_neutral/YAF_mode_neutral.wav,4,old
2304,TESS Toronto emotional speech set data/YAF_neutral/YAF_mood_neutral.wav,4,old
2305,TESS Toronto emotional speech set data/YAF_neutral/YAF_moon_neutral.wav,4,old
2306,TESS Toronto emotional speech set data/YAF_neutral/YAF_mop_neutral.wav,4,old
2307,TESS Toronto emotional speech set data/YAF_neutral/YAF_mouse_neutral.wav,4,old
2308,TESS Toronto emotional speech set data/YAF_neutral/YAF_nag_neutral.wav,4,old
2309,TESS Toronto emotional speech set data/YAF_neutral/YAF_name_neutral.wav,4,old
2310,TESS Toronto emotional speech set data/YAF_neutral/YAF_near_neutral.wav,4,old
2311,TESS Toronto emotional speech set data/YAF_neutral/YAF_neat_neutral.wav,4,old
2312,TESS Toronto emotional speech set data/YAF_neutral/YAF_nice_neutral.wav,4,old
2313,TESS Toronto emotional speech set data/YAF_neutral/YAF_note_neutral.wav,4,old
2314,TESS Toronto emotional speech set data/YAF_neutral/YAF_numb_neutral.wav,4,old
2315,TESS Toronto emotional speech set data/YAF_neutral/YAF_pad_neutral.wav,4,old
2316,TESS Toronto emotional speech set data/YAF_neutral/YAF_page_neutral.wav,4,old
2317,TESS Toronto emotional speech set data/YAF_neutral/YAF_pain_neutral.wav,4,old
2318,TESS Toronto emotional speech set data/YAF_neutral/YAF_pass_neutral.wav,4,old
2319,TESS Toronto emotional speech set data/YAF_neutral/YAF_pearl_neutral.wav,4,old
2320,TESS Toronto emotional speech set data/YAF_neutral/YAF_peg_neutral.wav,4,old
2321,TESS Toronto emotional speech set data/YAF_neutral/YAF_perch_neutral.wav,4,old
2322,TESS Toronto emotional speech set data/YAF_neutral/YAF_phone_neutral.wav,4,old
2323,TESS Toronto emotional speech set data/YAF_neutral/YAF_pick_neutral.wav,4,old
2324,TESS Toronto emotional speech set data/YAF_neutral/YAF_pike_neutral.wav,4,old
2325,TESS Toronto emotional speech set data/YAF_neutral/YAF_pole_neutral.wav,4,old
2326,TESS Toronto emotional speech set data/YAF_neutral/YAF_pool_neutral.wav,4,old
2327,TESS Toronto emotional speech set data/YAF_neutral/YAF_puff_neutral.wav,4,old
2328,TESS Toronto emotional speech set data/YAF_neutral/YAF_rag_neutral.wav,4,old
2329,TESS Toronto emotional speech set data/YAF_neutral/YAF_raid_neutral.wav,4,old
2330,TESS Toronto emotional speech set data/YAF_neutral/YAF_rain_neutral.wav,4,old
2331,TESS Toronto emotional speech set data/YAF_neutral/YAF_raise_neutral.wav,4,old
2332,TESS Toronto emotional speech set data/YAF_neutral/YAF_rat_neutral.wav,4,old
2333,TESS Toronto emotional speech set data/YAF_neutral/YAF_reach_neutral.wav,4,old
2334,TESS Toronto emotional speech set data/YAF_neutral/YAF_read_neutral.wav,4,old
2335,TESS Toronto emotional speech set data/YAF_neutral/YAF_red_neutral.wav,4,old
2336,TESS Toronto emotional speech set data/YAF_neutral/YAF_ring_neutral.wav,4,old
2337,TESS Toronto emotional speech set data/YAF_neutral/YAF_ripe_neutral.wav,4,old
2338,TESS Toronto emotional speech set data/YAF_neutral/YAF_road_neutral.wav,4,old
2339,TESS Toronto emotional speech set data/YAF_neutral/YAF_room_neutral.wav,4,old
2340,TESS Toronto emotional speech set data/YAF_neutral/YAF_rose_neutral.wav,4,old
2341,TESS Toronto emotional speech set data/YAF_neutral/YAF_rot_neutral.wav,4,old
2342,TESS Toronto emotional speech set data/YAF_neutral/YAF_rough_neutral.wav,4,old
2343,TESS Toronto emotional speech set data/YAF_neutral/YAF_rush_neutral.wav,4,old
2344,TESS Toronto emotional speech set data/YAF_neutral/YAF_said_neutral.wav,4,old
2345,TESS Toronto emotional speech set data/YAF_neutral/YAF_sail_neutral.wav,4,old
2346,TESS Toronto emotional speech set data/YAF_neutral/YAF_search_neutral.wav,4,old
2347,TESS Toronto emotional speech set data/YAF_neutral/YAF_seize_neutral.wav,4,old
2348,TESS Toronto emotional speech set data/YAF_neutral/YAF_sell_neutral.wav,4,old
2349,TESS Toronto emotional speech set data/YAF_neutral/YAF_shack_neutral.wav,4,old
2350,TESS Toronto emotional speech set data/YAF_neutral/YAF_shall_neutral.wav,4,old
2351,TESS Toronto emotional speech set data/YAF_neutral/YAF_shawl_neutral.wav,4,old
2352,TESS Toronto emotional speech set data/YAF_neutral/YAF_sheep_neutral.wav,4,old
2353,TESS Toronto emotional speech set data/YAF_neutral/YAF_shirt_neutral.wav,4,old
2354,TESS Toronto emotional speech set data/YAF_neutral/YAF_should_neutral.wav,4,old
2355,TESS Toronto emotional speech set data/YAF_neutral/YAF_shout_neutral.wav,4,old
2356,TESS Toronto emotional speech set data/YAF_neutral/YAF_size_neutral.wav,4,old
2357,TESS Toronto emotional speech set data/YAF_neutral/YAF_soap_neutral.wav,4,old
2358,TESS Toronto emotional speech set data/YAF_neutral/YAF_soup_neutral.wav,4,old
2359,TESS Toronto emotional speech set data/YAF_neutral/YAF_sour_neutral.wav,4,old
2360,TESS Toronto emotional speech set data/YAF_neutral/YAF_south_neutral.wav,4,old
2361,TESS Toronto emotional speech set data/YAF_neutral/YAF_sub_neutral.wav,4,old
2362,TESS Toronto emotional speech set data/YAF_neutral/YAF_such_neutral.wav,4,old
2363,TESS Toronto emotional speech set data/YAF_neutral/YAF_sure_neutral.wav,4,old
2364,TESS Toronto emotional speech set data/YAF_neutral/YAF_take_neutral.wav,4,old
2365,TESS Toronto emotional speech set data/YAF_neutral/YAF_talk_neutral.wav,4,old
2366,TESS Toronto emotional speech set data/YAF_neutral/YAF_tape_neutral.wav,4,old
2367,TESS Toronto emotional speech set data/YAF_neutral/YAF_team_neutral.wav,4,old
2368,TESS Toronto emotional speech set data/YAF_neutral/YAF_tell_neutral.wav,4,old
2369,TESS Toronto emotional speech set data/YAF_neutral/YAF_thin_neutral.wav,4,old
2370,TESS Toronto emotional speech set data/YAF_neutral/YAF_third_neutral.wav,4,old
2371,TESS Toronto emotional speech set data/YAF_neutral/YAF_thought_neutral.wav,4,old
2372,TESS Toronto emotional speech set data/YAF_neutral/YAF_thumb_neutral.wav,4,old
2373,TESS Toronto emotional speech set data/YAF_neutral/YAF_time_neutral.wav,4,old
2374,TESS Toronto emotional speech set data/YAF_neutral/YAF_tip_neutral.wav,4,old
2375,TESS Toronto emotional speech set data/YAF_neutral/YAF_tire_neutral.wav,4,old
2376,TESS Toronto emotional speech set data/YAF_neutral/YAF_ton_neutral.wav,4,old
2377,TESS Toronto emotional speech set data/YAF_neutral/YAF_tool_neutral.wav,4,old
2378,TESS Toronto emotional speech set data/YAF_neutral/YAF_tough_neutral.wav,4,old
2379,TESS Toronto emotional speech set data/YAF_neutral/YAF_turn_neutral.wav,4,old
2380,TESS Toronto emotional speech set data/YAF_neutral/YAF_vine_neutral.wav,4,old
2381,TESS Toronto emotional speech set data/YAF_neutral/YAF_voice_neutral.wav,4,old
2382,TESS Toronto emotional speech set data/YAF_neutral/YAF_void_neutral.wav,4,old
2383,TESS Toronto emotional speech set data/YAF_neutral/YAF_vote_neutral.wav,4,old
2384,TESS Toronto emotional speech set data/YAF_neutral/YAF_wag_neutral.wav,4,old
2385,TESS Toronto emotional speech set data/YAF_neutral/YAF_walk_neutral.wav,4,old
2386,TESS Toronto emotional speech set data/YAF_neutral/YAF_wash_neutral.wav,4,old
2387,TESS Toronto emotional speech set data/YAF_neutral/YAF_week_neutral.wav,4,old
2388,TESS Toronto emotional speech set data/YAF_neutral/YAF_wheat_neutral.wav,4,old
2389,TESS Toronto emotional speech set data/YAF_neutral/YAF_when_neutral.wav,4,old
2390,TESS Toronto emotional speech set data/YAF_neutral/YAF_which_neutral.wav,4,old
2391,TESS Toronto emotional speech set data/YAF_neutral/YAF_whip_neutral.wav,4,old
2392,TESS Toronto emotional speech set data/YAF_neutral/YAF_white_neutral.wav,4,old
2393,TESS Toronto emotional speech set data/YAF_neutral/YAF_wife_neutral.wav,4,old
2394,TESS Toronto emotional speech set data/YAF_neutral/YAF_wire_neutral.wav,4,old
2395,TESS Toronto emotional speech set data/YAF_neutral/YAF_witch_neutral.wav,4,old
2396,TESS Toronto emotional speech set data/YAF_neutral/YAF_yearn_neutral.wav,4,old
2397,TESS Toronto emotional speech set data/YAF_neutral/YAF_yes_neutral.wav,4,old
2398,TESS Toronto emotional speech set data/YAF_neutral/YAF_young_neutral.wav,4,old
2399,TESS Toronto emotional speech set data/YAF_neutral/YAF_youth_neutral.wav,4,old
2400,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_back_ps.wav,5,old
2401,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bar_ps.wav,5,old
2402,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_base_ps.wav,5,old
2403,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bath_ps.wav,5,old
2404,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bean_ps.wav,5,old
2405,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_beg_ps.wav,5,old
2406,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bite_ps.wav,5,old
2407,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_boat_ps.wav,5,old
2408,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bone_ps.wav,5,old
2409,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_book_ps.wav,5,old
2410,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bought_ps.wav,5,old
2411,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_burn_ps.wav,5,old
2412,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cab_ps.wav,5,old
2413,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_calm_ps.wav,5,old
2414,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_came_ps.wav,5,old
2415,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cause_ps.wav,5,old
2416,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chain_ps.wav,5,old
2417,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chair_ps.wav,5,old
2418,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chalk_ps.wav,5,old
2419,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chat_ps.wav,5,old
2420,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_check_ps.wav,5,old
2421,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cheek_ps.wav,5,old
2422,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chief_ps.wav,5,old
2423,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_choice_ps.wav,5,old
2424,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cool_ps.wav,5,old
2425,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dab_ps.wav,5,old
2426,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_date_ps.wav,5,old
2427,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dead_ps.wav,5,old
2428,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_death_ps.wav,5,old
2429,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_deep_ps.wav,5,old
2430,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dime_ps.wav,5,old
2431,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dip_ps.wav,5,old
2432,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ditch_ps.wav,5,old
2433,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dodge_ps.wav,5,old
2434,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dog_ps.wav,5,old
2435,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_doll_ps.wav,5,old
2436,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_door_ps.wav,5,old
2437,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_fail_ps.wav,5,old
